"CUE Anexo","Es anexo","Sector","Recibe subvención estatal","Es confesional","Ámbito","Nombre del establecimiento","Domicilio","C. P.","Localidad","Teléfono","Correo electrónico","Ofrece educación primaria","Ofrece educación secundaria","Ofrece educación inicial y/o maternal","Turnos del nivel secundario","Jornada extendida","Idiomas que se enseñan","Artisticas","Biblioteca","Sala o laboratorio de informática","Tiene asociación cooperadora","Dispone de conexión a internet","Tipo de conexión","Origen de electricidad","Es secundaria técnica","Es artística","Es modalidad intercultural bilingüe","Establecimiento creado en 2024","Secciones","Secciones independientes de nivel secundario en 2023","Secciones múltiples de nivel secundario en 2023","Matrícula","Matrícula varones de nivel secundario en 2023","Egresados de nivel secundario en 2022","Egresados varones de nivel secundario en 2022","Latitud","Longitud","Precisión del georreferenciamiento","Código de provincia","Nombre de provincia","Código de departamentos/comuna","Nombre de departamentos/comuna","Código de radio"
"140504700",2,1,2,2,1,"I.P.E.M. Nº 330 EDGARDO ROBERTO PRAMPARO","AVENIDA SABATTINI 3800 LAS FERIAS RIO CUARTO","X5800","RIO CUARTO","0358 4676829","ipemedgardopramparo@gmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",2,2,1,1,"Cable Modem","Red Pública",2,2,2,2,9,9,0,245,139,14,9,-33.16037698,-64.35934292,"PRECISA","14","Córdoba","14098","Río Cuarto","140982212"
"140577700",2,2,1,3,1,"INSTITUTO EDUCATIVO SOCIEDAD RURAL RIO CUARTO","AV. AMADEO SABATTINI 3801 LAS FERIAS RIO CUARTO","5800","RIO CUARTO","0358 154909364","iesruralrio4@gmail.com",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica",2,2,2,1,"Cable Modem/ Otro tipo","Red Pública",2,2,2,2,0,0,0,0,0,0,0,-33.1559266,-64.359047,"PRECISA","14","Córdoba","14098","Río Cuarto","140982212"
"140581100",2,1,2,2,2,"I.P.E.M. N° 435","CONSTITUCION S/N°   LA  CAROLINA","X5801","LA CAROLINA","0358 4801017","ar_lacarolina@yahoo.com.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",2,2,1,1,"Cable Modem/ Internet Móvil","Red Pública",2,2,2,2,6,6,0,133,69,0,0,-33.186844,-64.725113,"APROXIMADA","14","Córdoba","14098","Río Cuarto","140980902"
"140280200",2,2,5,1,2,"ESCUELA AGROTECNICA SALESIANA AMBROSIO OLMOS","CALLE PUBLICA S/N°   SAN AMBROSIO P/LAS ACEQUIAS","X5848","SAN AMBROSIO","0358 4210073-4210075-4210077","easdirector@salesianos.org.ar",2,1,2,"Doble",1,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Telefónica","Red Pública, Grupo electrógeno",1,2,2,2,7,7,0,206,169,18,16,-33.23245819,-64.1709682,"APROXIMADA","14","Córdoba","14098","Río Cuarto","140981106"
"140315600",2,2,5,3,1,"INSTITUTO SECUNDARIO ARTURO CAPDEVILA","AV. REMIGIO MANCINI 364  GENERAL BALDISSERA","X2583","GENERAL BALDISSERA","03468 434278/602","isac.baldi@gmail.com ;isac@nodosud.com.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,2,1,"Internet Móvil","Red Pública",2,2,2,2,6,6,0,148,69,17,9,-33.12500685,-62.30054022,"PRECISA","14","Córdoba","14063","Marcos Juárez","140630414"
"140414600",2,2,5,1,1,"INSTITUTO SAGRADO CORAZON DE JESUS","ARISTOBULO DEL VALLE 550  CAMILO ALDAO","X2585","CAMILO ALDAO","03468 401157","instsagcorazon@nodosud.com.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Cable Modem/ Otro tipo","Red Pública",2,2,2,2,6,6,0,146,56,25,10,-33.12683878,-62.09026529,"APROXIMADA","14","Córdoba","14063","Marcos Juárez","140630609"
"140365500",2,1,2,2,1,"I.P.E.M. y A. Nº 151.JOSE IGNACIO URBIZU","BOULEVAR JOSE MARIA ALDAO 1160 CENTRO CAMILO ALDAO","X2585","CAMILO ALDAO","03468 463183-402582","ipemya151@hotmail.com",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"ADSL","Red Pública",1,2,2,2,11,11,0,176,87,14,9,-33.13008705,-62.09566434,"PRECISA","14","Córdoba","14063","Marcos Juárez","140630612"
"140390300",2,2,5,3,1,"INSTITUTO EVA GENTIL FAUST DE PINTO","BELGRANO 53 CENTRO LABORDE","X2657","LABORDE","03537 460935","institutoegfp@yahoo.com.ar",2,1,2,"Tarde",2,"Inglés","Música, Artísticas Visuales/Plástica",1,1,2,1,"Cable Modem/ Otro tipo","Red Pública",2,2,2,2,8,8,0,247,114,20,12,-33.15604539,-62.8559375,"APROXIMADA","14","Córdoba","14182","Unión","141820519"
"140390900",2,2,5,1,1,"INST. SUP. PRESBITERO JUAN GUIRULA","LAS HERAS 525 CENTRO LABORDE","X2657","LABORDE","03537 460162","EE1260343@me.cba.gov.ar ; guirulamediosuperior@yahoo.com.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica",1,1,2,1,"Cable Modem","Red Pública",2,2,2,2,12,12,0,273,122,30,11,-33.15530601,-62.8586356,"APROXIMADA","14","Córdoba","14182","Unión","141820519"
"140331200",2,2,5,3,1,"INSTITUTO DR. MANUEL BELGRANO","AVDA. PTE. PERON 591  SANTA EUFEMIA","X2671","SANTA EUFEMIA","03584 491006","colsecse@staeufemia.com.ar",2,1,2,"Tarde",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Cable Modem","Red Pública",2,2,2,2,10,10,0,237,114,27,12,-33.176543,-63.281759,"PRECISA","14","Córdoba","14056","Juárez Celman","140560615"
"140100800",2,2,5,3,1,"INSTITUTO ALEJANDRO","NIEVES MARTIJENA 76 CENTRO ALEJANDRO ROCA","X2686","ALEJANDRO ROCA","0358 4980200","isa@telepab.com.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Cable Modem","Red Pública",2,2,2,2,12,12,0,231,86,29,10,-33.29645319,-63.6563213,"APROXIMADA","14","Córdoba","14056","Juárez Celman","140560404"
"140312000",2,1,2,2,2,"I.P.E.A. Nº 127 DR. MATEO CARUSILLO","MANUEL DE LA LASTRA 683  REDUCCION","X5803","VILLA REDUCCION","0358 4884113","agrotecnicoreduccion@gmail.com; EE0310552@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,2,1,"Cable Modem","Red Pública",1,2,2,2,8,8,0,209,109,17,4,-33.1988931,-63.8612601,"PRECISA","14","Córdoba","14056","Juárez Celman","140560407"
"140203500",2,2,5,3,2,"INSTITUTO TECNICO JOSE HERNANDEZ","ITALIA 1234  WENCESLAO ESCALANTE","X2655","WENCESLAO ESCALANTE","03468 497113","isjhwe@yahoo.com.ar",2,1,2,"Intermedio",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Cable Modem","Red Pública",1,2,2,2,7,7,0,149,68,8,5,-33.17078554,-62.77524758,"APROXIMADA","14","Córdoba","14182","Unión","141820607"
"140120300",2,1,2,2,1,"I.P.E.A. Nº 215 RAUL SCALABRINI ORTIZ","AV.BUENOS AIRES 725  SANTA CATALINA EST.HOLMBERG","X5825","SANTA CATALINA","0358 4998962","ipea215@gmail.com; EE0310807@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",2,1,1,1,"Internet Móvil","Red Pública",1,2,2,2,15,15,0,303,158,21,12,-33.207065,-64.433822,"PRECISA","14","Córdoba","14098","Río Cuarto","140981013"
"140260500",2,2,5,3,1,"INSTITUTO TECNICO y ORIENTADO SAGRADO CORAZON","9 DE JULIO 2250 BARRACAS MONTE MAIZ","X2659","MONTE MAIZ","03468 471319","institutosagradocorazonmm@hotmail.com",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Cable Modem","Red Pública",1,2,2,2,16,16,0,417,180,49,15,-33.20617496,-62.59474561,"PRECISA","14","Córdoba","14182","Unión","141820613"
"140051800",2,1,2,2,1,"I.P.E.M. Nº 126 ADA EVA SIMONETTA","CHACO S/N  MONTERREY MONTE MAIZ","X2659","MONTE MAIZ","03468 473292/93","ipem126@futurnetmm.com.ar; EE0310551@cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés, Italiano","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Cable Modem/ Satelital","Red Pública",2,2,2,2,12,12,0,345,163,55,23,-33.20958488,-62.60028177,"PRECISA","14","Córdoba","14182","Unión","141820617"
"140465300",2,2,5,1,2,"INSTITUTO PARROQUIAL NICOLAS PRINCIPI","GARCIA PUBILL 560 CENTRO LAS VERTIENTES","X5827","LAS VERTIENTES","0358 4914149","ipnp1998@gmail.com",2,1,2,"Tarde",2,"","Música",1,1,2,1,"Telefónica/ Otro tipo","Red Pública",2,2,2,2,6,6,0,94,52,13,6,-33.28133003,-64.58027559,"PRECISA","14","Córdoba","14098","Río Cuarto","140981014"
"140405300",2,2,5,1,1,"INSTITUTO PARROQUIAL MONSEÑOR LUIS KLOSTER","LIBERTAD 446 CENTRO ISLA VERDE","X2661","ISLA VERDE","03468 400171/809","ipmlk@yahoo.com.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Cable Modem","Red Pública",2,2,2,2,12,12,0,209,81,34,9,-33.239388,-62.40067,"PRECISA","14","Córdoba","14063","Marcos Juárez","140630708"
"140572500",2,1,2,2,1,"I.P.E.T. N° 420","SARMIENTO 600 CENTRO ISLA VERDE","X2661","ISLA VERDE","03468 406689","ipetislaverde@gmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",2,2,1,1,"Cable Modem","Red Pública",1,2,2,2,11,11,0,140,76,9,1,-33.23781028,-62.40244377,"PRECISA","14","Córdoba","14063","Marcos Juárez","140630708"
"140057300",2,2,5,1,1,"INSTITUTO TECNICO PARROQUIAL LAS ACEQUIAS","CHACABUCO 336 NORTE LAS ACEQUIAS","X5848","LAS ACEQUIAS","0358 4890056","ipla_2009@hotmail.com",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Telefónica/ Otro tipo","Red Pública",1,2,2,2,7,7,0,231,106,19,2,-33.28069999,-63.97483,"APROXIMADA","14","Córdoba","14098","Río Cuarto","140981110"
"140569200",2,1,2,2,1,"ESCUELA EXPERIMENTAL CON ENFASIS EN TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION","AV.ARGENTINA esq. MORENO   CORRAL DE BUSTOS (FUNCIONA EN DOS EDIFICIOS)","X2645","CORRAL DE BUSTOS","03468 15644403","",2,1,2,"Doble",1,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",2,2,1,1,"Cable Modem","Red Pública",2,2,2,2,5,5,0,135,75,0,0,-33.28085758,-62.18062758,"APROXIMADA","14","Córdoba","14063","Marcos Juárez","140631303"
"140462600",2,1,2,2,1,"I.P.E.T. N° 47 NORBERTO JOSE QUADRI","CORDOBA 1450  CORRAL DE BUSTOS","X2645","CORRAL DE BUSTOS","03468 423971","ipem47@yahoo.com.ar",2,1,2,"Mañana, Doble",2,"Inglés, Italiano","Música, Artísticas Visuales/Plástica, Danzas, T",1,1,2,1,"ADSL/ Cable Modem","Red Pública",1,2,2,2,10,10,0,185,123,10,7,-33.28049034,-62.19625448,"PRECISA","14","Córdoba","14063","Marcos Juárez","140631305"
"140051802",1,1,2,2,2,"I.P.E.M. N° 126 ADA E. SIMONETTA - ANEXO COLONIA BISMARCK -","RIVADAVIA 360  COLONIA BISMARCK","X2652","COLONIA BISMARCK","03468 493281","cebismarck@yahoo.com.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica",1,2,2,1,"Satelital","Red Pública",2,2,2,2,2,0,2,38,17,4,2,-33.30020145,-62.71494184,"APROXIMADA","14","Córdoba","14182","Unión","141820619"
"140555200",2,2,5,1,1,"INSTITUTO JOSE MANUEL ESTRADA","SANTA FE 667 CENTRO CORRAL DE BUSTOS - MARCOS JUAREZ","X2645","CORRAL DE BUSTOS","03468 433338","nivelmedio@magnificat.edu.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Danzas, T",1,1,2,1,"Cable Modem","Red Pública",2,2,2,2,16,16,0,266,100,33,13,-33.283491,-62.187416,"PRECISA","14","Córdoba","14063","Marcos Juárez","140631307"
"140047500",2,1,2,2,1,"ESC. NORMAL SUPERIOR MAESTROS ARGENTINOS","25 DE MAYO 747  CORRAL DE BUSTOS-IFFLINGER","X2645","CORRAL DE BUSTOS","03468 423970 / 433970","ens.maestrosargentinos@gmail.com",1,1,1,"Mañana, Doble",1,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"ADSL/ Cable Modem/ Internet Móvil","Red Pública",2,2,2,2,12,12,0,380,195,39,16,-33.2895372,-62.18784255,"PRECISA","14","Córdoba","14063","Marcos Juárez","140631314"
"140573900",2,1,2,2,1,"I.P.E.A.T.y M. N° 429","BV. ROCA  680 CENTRO ALEJANDRO ROCA","X2686","ALEJANDRO ROCA","0358 4981075","ipeaalejandro@gmail.com; EE0311414@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica",1,2,2,1,"Cable Modem","Red Pública",1,2,2,2,20,20,0,460,241,25,16,-33.35012115,-63.71591484,"PRECISA","14","Córdoba","14056","Juárez Celman","140560412"
"140555500",2,1,2,2,1,"I.P.E.T. N° 389","INTENDENTE D'ANDREA 86  SAMAPACHO - RIO CUARTO","X5829","SAMPACHO","03582 410224","ipet-389-sampacho@hotmail.com; EE0311423@me.cba.gov.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica",1,1,1,1,"Cable Modem","Red Pública",1,2,2,2,7,7,0,101,63,6,4,-33.387532,-64.729463,"PRECISA","14","Córdoba","14098","Río Cuarto","140980906"
"140279000",2,2,5,3,1,"INSTITUTO ORIENTADO Y AGROTECNICO PABLO A. PIZZURNO","9 DE JULIO 502  SAMPACHO","X5829","SAMPACHO","03582 420663","ispap@live.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"ADSL","Red Pública",1,2,2,2,20,20,0,383,191,50,22,-33.38444435,-64.72197534,"APROXIMADA","14","Córdoba","14098","Río Cuarto","140980913"
"140279100",2,2,5,1,1,"INSTITUTO LA CONSOLATA","HIPOLITO IRIGOYEN 482 CENTRO SAMPACHO","X5829","SAMPACHO","03582 410702","consolata@live.com.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Telefónica","Red Pública",2,2,2,2,12,12,0,185,88,29,10,-33.38507061,-64.72334241,"APROXIMADA","14","Córdoba","14098","Río Cuarto","140980913"
"140320701",1,1,2,2,2,"I.P.E.A. Nº 213 ING. AGR. LORENZO R. PARODI - ANEXO LOS CISNES","ENTRE RIOS 153  LOS CISNES","X2684XAC","LOS CISNES","0 0","secundarioloscisnes@hotmail.com",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,2,1,"Cable Modem","Red Pública",2,2,2,2,6,6,0,94,48,7,2,-33.3980256,-63.471509,"PRECISA","14","Córdoba","14056","Juárez Celman","140560618"
"140379500",2,1,2,2,1,"I.P.E.A. Nº 292-AGR. LILIAM PRIOTTO","AV. COLON  145  ADELIA MARIA P/RUTA PROVINCIAL N° 24","X5843DCO","ADELIA MARIA","03585 420599/420788/409032","ipemsecretaria@amaria.com.ar; EE0320212@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,1,1,"Cable Modem","Red Pública",1,2,2,2,16,16,0,320,168,31,10,-33.6229545,-64.02514672,"PRECISA","14","Córdoba","14098","Río Cuarto","140981204"
"140379502",1,1,2,2,1,"I.P.E.A. Nº 292-AGR. LILIAM PRIOTTO - ANEXO Bº NORTE","LUIS TORRES S/N  NORTE ADELIA MARIA","X5843","ADELIA MARIA","03585 422300","anexo.urbano.am@gmail.com; EE0311399@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,1,1,"Cable Modem","Red Pública",1,2,2,2,7,7,0,100,47,6,4,-33.62296303,-64.02504755,"PRECISA","14","Córdoba","14098","Río Cuarto","140981204"
"140331500",2,1,2,2,1,"ESCUELA SUPERIOR DE COMERCIO EL NACIONAL","VELEZ SARSFIELD 651 CENTRO LA CARLOTA","X2670","LA CARLOTA","03584 423142/423159","escuelaelnacional@hotmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Telefónica/ Internet Móvil","Red Pública",2,2,2,2,18,18,0,582,258,69,30,-33.41903608,-63.29331099,"APROXIMADA","14","Córdoba","14056","Juárez Celman","140560714"
"140331400",2,1,2,2,1,"I.P.E.T. Nº 100 MARIA BENITA ARIAS","GENERAL PAZ 320 CENTRO LA CARLOTA","X2670","LA CARLOTA","03584 423143","ipet100lacarlota@gmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,1,1,"Telefónica","Red Pública",1,2,2,2,10,10,0,181,64,8,1,-33.42058031,-63.30184597,"APROXIMADA","14","Córdoba","14056","Juárez Celman","140560706"
"140331300",2,2,5,1,1,"INST. SUP. NUESTRA MADRE DE LA MERCED","9 DE JULIO 271 CENTRO LA CARLOTA","X2670","LA CARLOTA","03584 420704","mercedariaslacarlota@hotmail.com",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Cable Modem","Red Pública",2,2,2,2,9,9,0,196,77,48,24,-33.42099569,-63.29967422,"APROXIMADA","14","Córdoba","14056","Juárez Celman","140560707"
"140126200",2,1,2,2,1,"I.P.E.T. Nº 255","MARIA ACOSTA 751 CENTRO LA CARLOTA","X2670","LA CARLOTA","03584 423151","ipem255lacarlota@hotmail.com.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,1,1,"Internet Móvil","Red Pública",1,2,2,2,14,14,0,339,288,12,12,-33.41983079,-63.29499696,"APROXIMADA","14","Córdoba","14056","Juárez Celman","140560708"
"140569100",2,1,2,2,1,"ESCUELA EXPERIMENTAL CON ENFASIS EN TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION","SAN MARTIN 927 LA CARLOTA LA CARLOTA","X2670","LA CARLOTA","03544 15407431(COORD)","lacarlota.bt@escuelasproa.edu.ar",2,1,2,"Doble",1,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",2,2,1,1,"Cable Modem","Red Pública",2,2,2,2,5,5,0,108,49,0,0,-33.42815858,-63.29940712,"PRECISA","14","Córdoba","14056","Juárez Celman","140560708"
"140279800",2,2,3,3,1,"INSTITUTO SECUNDARIO JUAN BAUTISTA ALBERDI","BOULEVARD LORENZO BERARDO 325  SAN BASILIO","X5841","SAN BASILIO","03585 491012","secundariosb@hotmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"ADSL/ Cable Modem","Red Pública",2,2,2,2,12,12,0,288,148,32,12,-33.496569,-64.323805,"APROXIMADA","14","Córdoba","14098","Río Cuarto","140981201"
"140320700",2,1,2,2,1,"I.P.E.A. Nº 213  ING. AGR. LORENZO R. PARODI","RUTA PROVINCIAL N° 4. KM 114   LA CARLOTA","X2670","LA CARLOTA","03584 427137","ipem213@hotmail.com",2,1,2,"Doble",1,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"ADSL","Red Pública",1,2,2,2,11,11,0,196,153,12,8,-33.45581382,-63.31080501,"APROXIMADA","14","Córdoba","14056","Juárez Celman","140560610"
"140415200",2,1,2,2,2,"I.P.E.A. Nº 1 INGENIERO AGRONOMO LUCIANO ALMIRON","AV. AUGUSTO CACCIAVILLANI 56  MALENA","X5839","MALENA","03582 496741","ipem1almiron@gmail.com; EE0310901@me.cba.gov.ar",2,1,2,"Tarde",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Internet Móvil","Red Pública",1,2,2,2,7,7,0,131,63,9,5,-33.4864426,-64.4285107,"PRECISA","14","Córdoba","14098","Río Cuarto","140981206"
"140060200",2,1,2,2,2,"I.P.E.A. Nº 244 VICTOR SANTIAGO IRAOLA","AV. RIVADAVIA Y MITRE  CENTRO BULNES","X5845","BULNES","03582 494096","vsiraola244@yahoo.com.ar; EE0310836@me.cba.gov.ar",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Telefónica","Red Pública",1,2,2,2,10,10,0,212,109,14,10,-33.505505,-64.6807448,"PRECISA","14","Córdoba","14098","Río Cuarto","140981312"
"140404000",2,2,5,3,1,"INSTITUTO JOSE MANUEL ESTRADA","CATAMARCA 326  GUATIMOZIN","X2627","GUATIMOZIN","03468 495090","isjme@guati.com.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Cable Modem","Red Pública",2,2,2,2,10,10,0,224,112,18,6,-33.46372695,-62.4376981,"PRECISA","14","Córdoba","14063","Marcos Juárez","140630809"
"140404300",2,2,5,3,2,"CENTRO DE CAPACITACION AGROTECNICA TOMAS THOMAS","CORDOBA 138 CENTRO CAVANAGH","X2625","CAVANAGH","03468 491010"," ccatomasthomas@gmail.com ; ccatthomas@alejotv.com.ar",2,1,2,"Mañana, Doble",1,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Cable Modem/ Otro tipo","Red Pública",1,2,2,2,10,10,0,166,96,12,3,-33.47703826,-62.33595839,"APROXIMADA","14","Córdoba","14063","Marcos Juárez","140630811"
"140572000",2,1,2,2,2,"I.P.E.M. N° 417","BOULEVAR CORDOBA  326  CHAJAN","X5837","CHAJAN","0358 154391589","ipem417@gmail.com",2,1,2,"Tarde",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,1,1,"Internet Móvil","Red Pública",2,2,2,2,6,6,0,86,47,11,2,-33.55686896,-65.00227737,"PRECISA","14","Córdoba","14098","Río Cuarto","140981311"
"140273000",2,2,5,1,1,"INSTITUTO NUESTRA SEÑORA DE LA MISERICORDIA","ITALIA 371 CENTRO CANALS","X2650","CANALS","03463 420710","misericordiacanals@gmail.com",2,1,2,"Mañana, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,2,1,"Cable Modem/ Satelital","Red Pública",2,2,2,2,6,6,0,192,77,24,13,-33.56063444,-62.88579845,"PRECISA","14","Córdoba","14182","Unión","141821303"
"140353300",2,2,5,3,1,"INSTITUTO BELISARIO ROLDAN","25 DE MAYO 160 CENTRO CANALS (AL LADO DE LA PARROQUIA)","X2650","CANALS","03463 420175","belisario.roldan@yahoo.com.ar",2,1,2,"Mañana, Doble",2,"","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Telefónica/ Cable Modem/ Otro tipo","Red Pública",2,2,2,2,16,16,0,463,216,40,9,-33.56363155,-62.88503956,"PRECISA","14","Córdoba","14182","Unión","141821305"
"140353700",2,2,5,3,1,"INST. SUP. DEL PROFESORADO DE CANALS","9 DE JULIO 379 CENTRO CANALS","X2650","CANALS","03463 421219","profesoradocanals@canalsnet.com.ar",2,1,2,"",2,"Inglés","",1,1,2,1,"Satelital","Red Pública",2,2,2,2,0,0,0,0,0,,,-33.560976,-62.88255508,"PRECISA","14","Córdoba","14182","Unión","141821305"
"140533800",2,1,2,2,1,"I.P.E.T. N° 355","GUEMES 389  CANALS","X2650","CANALS","03463 15453234","ipet.355@gmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Satelital","Red Pública",1,2,2,2,10,10,0,211,124,10,3,-33.568565,-62.890353,"APROXIMADA","14","Córdoba","14182","Unión","141821307"
"140187700",2,1,2,2,1,"I.P.E.M. y T. Nº 280. AGUSTIN TOSCO","GENERAL PAZ 550 JARDIN CORONEL MOLDES","X5847","CORONEL MOLDES","03582 483137","ipemyt280atosco@gmail.com; EE0320208@me.cba.gov.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés, Italiano","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Internet Móvil","Red Pública",1,2,2,2,22,22,0,573,272,62,24,-33.617939,-64.60022,"PRECISA","14","Córdoba","14098","Río Cuarto","140982801"
"140187600",2,1,2,2,1,"I.P.E.M. Nº 94 DOLORES LAVALLE DE LAVALLE","25 DE MAYO 111 ALBERDI CORONEL MOLDES","X5847","CORONEL MOLDES","03582 483134","ipem94.dlavalle@gmail.com",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"ADSL/ Cable Modem/ Internet Móvil","Red Pública",2,2,2,2,15,15,0,224,102,9,2,-33.620467,-64.592463,"PRECISA","14","Córdoba","14098","Río Cuarto","140982807"
"140126201",1,1,2,2,2,"I.P.E.T. N° 255-ANEXO DE BENJAMIN GOULD","AV. SAN MARTIN 431 CENTRO BENJAMIN GOULD","X2664","BENJAMIN GOULD","03584 423151 (base)","anexobenjamingould@hotmail.com.ar",2,1,2,"Mañana, Tarde, Doble",2,"Inglés","Música, Artísticas Visuales/Plástica, Teatro",1,2,2,1,"Internet Móvil","Red Pública",1,2,2,2,7,7,0,100,46,6,4,-33.58831596,-62.72878908,"PRECISA","14","Córdoba","14182","Unión","141820711"
"140379400",2,2,5,3,1,"INSTITUTO ADELIA MARIA","AV. SAN MARTIN 1050 CENTRO ADELIA MARIA","X5843DCW","ADELIA MARIA","03585 420163","instituto@amaria.com.ar",2,1,2,"Mañana, Doble",2,"Inglés","Artísticas Visuales/Plástica, Danzas, Teatro",1,1,1,1,"Telefónica","Red Pública",2,2,2,2,10,10,0,332,155,45,24,-33.63861152,-64.02166842,"PRECISA","14","Córdoba","14098","Río Cuarto","140982706"
"140436800",2,2,5,3,1,"INSTITUTO DR. ERASMO ELISEIRI","HIPOLITO YRIGOYEN 757 CENTRO ALEJO LEDESMA","X2662","ALEJO LEDESMA","03468 490264","isvs@hotmail.com / isvsalejoledesma@hotmail.com",2,1,2,"Mañana, Tarde, Doble",2,"","Música, Artísticas Visuales/Plástica, Teatro",1,1,1,1,"Cable Modem","Red Pública",2,2,2,2,10,10,0,228,89,25,9,-33.606773,-62.621961,"PRECISA","14","Córdoba","14063","Marcos Juárez","140630912"
